symbol	loading
HIST1H4E	-0.0135069861096038
RNF2	-0.0135065462222109
DAB2	-0.0135050178245124
PSMD6	-0.0135046880702637
PLD1	-0.0135028564488469
PGLS	-0.0135017370164331
NIT2	-0.013501407097081
CDH12	-0.0135009126316937
MRPL28	-0.0135008459566681
ZNF45	-0.0135003112795521
C11orf1	0.0134998061800752
PSMC3	-0.0134978769331705
GDI2	-0.013497772950807
SCG3	0.0134969226889589
ZNF710	-0.0134968582354467
LSM8	-0.0134966249192382
PDE4D	-0.013496505244578
USP2	-0.0134959300470816
SETDB1	-0.0134940058965622
DLC1	-0.0134933441455059
PPP1CB	-0.0134931904356346
ANKRA2	-0.0134928226411197
CETN3	-0.0134899425745425
RCOR3	-0.0134898996835758
SEMA3A	-0.013489519547597
CNNM4	-0.0134867923432808
MCM6	-0.0134837467887691
MERTK	-0.0134804775232529
TBL2	-0.0134801960826167
DBNDD2	-0.0134790240861465
COL4A2	-0.0134784163807578
MARCKS	-0.0134774147607814
ENTPD6	-0.01347693840528
MED1	-0.0134711493631168
USP22	-0.0134692281248421
TMOD1	-0.0134688124061396
CNN3	-0.0134671399547911
ATP5E	-0.0134637022171254
WDR44	-0.013463380440376
RCAN3	-0.013459581554651
SMAGP	-0.0134591845183396
WASF2	-0.0134586877785
BLZF1	-0.0134569360584687
TRPM3	0.0134548806044418
GEMIN7	-0.013453510378427
RSRC1	-0.0134507433493003
SOX17	-0.0134488779622078
FERMT2	-0.0134488002992343
GLO1	-0.0134475465893433
TP53TG5	-0.0134472956219189
MAPK9	-0.0134468531019851
LSM5	-0.0134464077659809
SEC24C	-0.0134445510581639
PDE3A	0.0134444473698185
WBP2	-0.0134433750343716
ZFAND3	-0.013443105018519
DNAJB2	-0.0134425256419039
BMPR2	-0.0134417554941066
NANS	-0.0134411524597147
WIPI1	-0.0134390350884725
ERBB4	-0.0134384022281641
RGP1	-0.0134383775147984
RAB17	-0.01343823737938
ADCY2	0.0134375760208757
MEIS1	-0.0134358331040683
MYRF	-0.0134350375715351
PRKD3	-0.0134333924782356
FAM208A	-0.0134324810740257
GTF2A2	-0.0134307897431675
RBFOX1	0.0134294430975059
FLOT1	-0.0134245466484008
ILK	-0.0134226365852717
IMPAD1	-0.0134215508492219
PTK2	-0.0134203939283785
CXorf57	0.0134199518318315
PRMT2	-0.0134152216750072
CDX4	0.0134149107849222
EHHADH	-0.0134140416131222
ZCCHC11	-0.0134136716215914
GREM2	-0.0134133072792614
SYNRG	-0.0134133054108953
BCAT1	0.0134128376161153
HDAC2	-0.0134090956561253
FN3KRP	-0.0134071742136792
R3HDM2	-0.0134040599939202
TADA3	-0.0134039084588757
PPP4R1	-0.0134031697640272
IFT57	-0.0134026467884062
SKP2	-0.0134016673749813
MYL9	-0.0134002637378958
MARS	0.0133995657597027
YTHDF3	-0.0133993424141725
PTPN11	-0.0133976479152919
NXN	-0.0133954243095903
TXN	-0.0133940893389425
KRAS	-0.0133940663895865
TMEM260	-0.0133921673739781
DCTN1	-0.0133910982052535
TOR1AIP2	-0.0133908926248555
NME6	-0.0133898142633344
SRP54	-0.0133876158492683
TOP1	-0.0133862843082927
FAM160B2	-0.0133859415288302
BEX4	-0.0133843902961629
ZNF701	-0.0133836907077801
CIR1	-0.0133808256050085
FEZ2	-0.0133805359209822
STAT2	-0.0133805118828887
TOMM20	-0.0133773753737467
CYFIP2	0.0133761679421907
DHRS7B	-0.0133739814534435
TRIP10	-0.013373802641385
F13A1	-0.0133735209681573
MAP3K3	-0.0133733719018533
CPPED1	-0.0133731831330055
TAGLN	-0.0133713364784023
RGS16	-0.0133700242800635
DUSP3	-0.0133699609521313
VASH2	0.0133674476173361
ANKRD6	-0.0133669008384183
NPR3	-0.0133666632008784
VIM	-0.0133660834534619
HIST1H1B	-0.0133639065582476
CDC14A	-0.0133611282132469
CTNNB1	-0.0133604714241784
MCUR1	-0.0133587091121522
YWHAB	-0.0133586483300839
ODF2	-0.0133580179785058
SLC16A3	-0.0133570438756955
LEPROTL1	-0.0133564438479854
TBRG4	0.0133559697473216
PDK2	-0.0133520140665778
KIAA0895	-0.0133519161169565
COMMD3	-0.0133514779929139
PAN2	-0.0133513049123032
PACSIN2	-0.0133511534470702
BHLHE40	-0.0133502609606913
UBC	-0.0133467243882084
WIF1	0.0133464168661963
SEC24A	-0.0133439512727223
PKIG	-0.0133439012627305
DIABLO	-0.0133431540463324
SLC29A1	0.0133430628956225
CSNK2B	-0.0133412666149775
COL5A1	-0.0133404804107045
NSA2	-0.0133393808904184
AP3S1	-0.0133392492322533
SLC25A13	-0.0133385192127493
EPB41L5	-0.0133384987034648
PTTG3P	-0.013338125061328
NCK2	-0.0133374391506242
CCPG1	-0.0133369896385283
ZNF329	-0.0133362824995018
ALPK3	-0.0133356506748331
ACAP2	-0.0133333280884326
C1orf174	-0.0133323373966264
RNF40	-0.0133311384489166
NRCAM	-0.0133290174048483
ENTPD4	-0.0133236321963388
UBA5	-0.0133221025914781
CEP112	-0.0133220201103922
HMGB1	-0.0133217133416235
STX12	-0.0133213451869123
ORAI3	-0.0133213103949417
CAPN7	-0.0133192067633097
WASF1	-0.0133190178232373
CR2	0.013318337972247
BNC1	0.0133163563373238
YY1	-0.0133148533506005
ZMYM4	-0.0133145935462912
DPP6	0.0133124949767176
SPATS2	-0.0133118958123677
ANXA4	-0.0133112209831152
SNAI2	-0.0133095118004402
RIT1	-0.0133083221426128
PARVA	-0.0133082212907644
PCBP2	-0.0133044028417039
ELMO2	-0.0133042699763991
PIM1	-0.0133032353147514
CYP1B1	-0.013303122667521
ARSJ	0.0133016097501325
HIPK2	-0.013301260174233
HSPA1A	-0.0132990543386234
NDUFB2	-0.0132985155634585
DCTN2	-0.013296862695843
C16orf45	0.0132967455735828
STK17A	-0.0132960968809544
MFGE8	0.0132939761304753
BORA	-0.0132933829966355
APOBEC3G	-0.0132918870569576
COQ6	-0.0132917096074121
PFDN2	-0.0132907851076059
PRKAR2A	-0.0132895377826704
PWWP2A	0.0132892775306833
CYP27A1	-0.0132889358888714
ASXL1	-0.0132881071364971
ACTB	-0.013287578512696
ACPP	-0.0132869225466335
BET1	-0.0132854894473001
GJC1	0.0132835408762976
MVB12B	-0.0132831504329032
HSD17B4	-0.0132827736304674
C14orf1	-0.0132820099455733
NCR1	-0.0132816732035941
RPF1	-0.0132815429882039
FRG1	-0.0132789329193086
KDM6B	-0.01327867346009
HIST1H2AI	-0.0132779032035344
GPKOW	-0.0132770548440276
DACH1	-0.0132761446521164
ADAM15	0.0132757404154036
NDUFAF1	-0.0132711540271834
DTNA	-0.0132665037413031
PHF11	-0.0132659802553476
MICU1	-0.0132654228740544
PACS1	-0.0132603999894171
LTB4R	0.0132600825187902
GRB10	-0.0132598892482229
PAPSS1	-0.0132598570234313
EIF4EBP2	-0.0132597451804692
FIP1L1	-0.0132592502853768
NUAK1	-0.0132586902872657
FAM214B	-0.013254628410875
NUSAP1	-0.0132541195685587
HDAC6	-0.0132538672353681
ITGAV	-0.0132518708179056
ID2	-0.013250132138965
LRRTM4	0.0132496753788364
TPD52	-0.013248159614042
FAM114A2	-0.0132480484216056
BMP5	-0.0132460890826344
ZMAT4	0.0132447114715731
CST1	-0.0132437906876845
PSMB5	-0.0132431398484973
BRE	-0.0132422907937977
PPP1R15A	-0.0132398237804318
SLC4A1AP	-0.0132388769281123
TGFB1	-0.0132378437272793
NELFE	-0.0132371086190103
ANGEL2	-0.0132363040445542
TRIM44	-0.0132361863829036
SLC25A20	-0.0132343761559103
MID1IP1	-0.0132331677394757
MOSPD1	-0.013232480045951
CAPN1	-0.0132316856848758
KANK2	-0.013229832702738
ROR1	0.0132295122645222
ZAK	-0.0132289217610805
UBE2D4	-0.0132270790141997
SLC24A2	0.0132229046003823
COL4A3BP	-0.0132228984623016
NSUN7	0.0132209757824527
MAST4	-0.0132207075132226
DAK	-0.0132204796256335
HIST1H4K	-0.0132123994448404
LRP8	0.0132121326528619
MED4	-0.0132108859419202
SKP1	-0.0132099718032851
TMEM63A	-0.0132098274500612
ADAM19	-0.0132088691487889
SRR	-0.0132082230610494
PCMTD2	-0.0132081706498977
PIK3CA	-0.0132061644990208
APPL1	-0.0132051524978871
PEX11A	-0.0132044744038018
ABCC4	-0.0132040918945816
GTF2H3	-0.0132033264437188
C16orf62	-0.0132027691011503
ERBB2IP	-0.0132027068797343
MRPS14	-0.0131984879373042
ZNF816	-0.0131969383399693
FOCAD	-0.0131941622341137
ZNF137P	-0.0131940391815705
RPL7	-0.0131928154594261
LONRF1	-0.013188711151644
PPID	-0.0131885787664201
HLA-DQB1	-0.0131869456574975
NR0B1	-0.0131867315859736
EIF2B2	-0.0131863168807781
LRRC41	-0.013183381699689
CMAS	-0.0131809469688244
BBX	-0.0131792245992223
PNRC1	-0.0131787275017943
DCAKD	-0.013177977373118
DYNC1LI1	-0.0131775367132572
HSPA1B	-0.0131770392583959
EDNRA	-0.0131766394687631
IDH3G	-0.0131765190297483
BCL2L11	0.0131754189290171
COBLL1	-0.0131753948830167
DECR1	-0.0131717296176506
TNFRSF11B	-0.0131715926050327
CCDC144A	0.0131705035456448
ARHGAP12	-0.0131693343711245
SLC30A4	-0.0131691152946316
EYA2	-0.013168523701151
THSD7A	-0.0131674260225457
SLCO2A1	-0.0131669439545618
SLC35D2	-0.0131667462090899
HNRNPA3	-0.013166664526842
RNF115	-0.0131654648032725
MYL7	-0.0131641836488912
SERPINH1	-0.0131613655264204
MXD4	-0.0131604393308614
DCTN3	-0.0131596318618798
STX5	-0.0131595145581007
CDK6	-0.0131589167278282
DCK	-0.0131579922258838
WDTC1	-0.0131578627384156
KHDRBS3	-0.0131569890679112
ZFP30	-0.0131566293631696
MGEA5	-0.0131527371739796
MICALL1	-0.0131518158412022
STIM1	-0.0131495540060938
NAP1L4	-0.0131495096623129
FLNC	-0.0131482315153156
ZNF136	-0.0131408687395446
PDS5B	-0.0131401551813195
NCOA6	-0.0131396835417019
ADAMTS5	-0.0131391565930539
PFKL	-0.0131387838035615
ALDH3A2	-0.013138371074627
CLDN10	0.0131362526045817
FBXW4	-0.013135715539113
ADRA2B	0.0131351510404351
FAM50A	-0.0131338318523809
PCDH17	-0.0131323567918975
SMG6	-0.0131312429347166
UBE2Z	-0.0131301598269873
STAT6	-0.0131300933318204
ABCC9	-0.0131271559086412
PCOLCE	0.0131268205957001
NSL1	-0.0131251082403148
ANXA2P1	-0.0131239427272828
NXPE3	0.0131224002298993
HMGB1P4	-0.01312191414072
DMTF1	-0.0131200583751046
CCNE2	-0.0131186023435454
SIT1	0.0131160943239814
DHX16	-0.0131157245585709
RHOH	0.0131154423535664
JAK2	-0.0131136743912984
NDUFA2	-0.0131103045914575
PSMD13	-0.0131094047657501
RELN	-0.0131092369202505
FURIN	-0.0131078216405201
ANXA5	-0.013104330546916
PPP2R5E	-0.0131035143233009
GADD45A	-0.0131019885218117
SEC23B	-0.0130998447150614
MAPK6	-0.0130992439908252
TLN1	-0.0130989698297246
ARID1A	-0.0130985683443057
EXOC6B	-0.0130981256906791
GJA1	-0.0130979866175891
KIF14	0.0130978682018006
DHRS4L2	-0.0130951824144336
PBXIP1	-0.0130948238440179
NEK11	-0.0130945680043663
ERVMER34-1	0.0130941785578906
RAB32	-0.0130941339756729
LECT1	0.0130940925716514
GALNT11	-0.013091866920934
TRPC5	0.013091744563703
SCRN3	-0.0130889813231341
SLC43A1	0.0130885160204341
GABRB3	0.0130864742750494
SPA17	-0.0130855786476448
SLC15A3	0.0130848549551294
TSHZ2	0.0130845762278335
SAA2	0.0130845300508745
NAPA	-0.013084085840097
RDX	-0.0130828051522329
FBLN5	-0.0130824965769211
TBC1D9	-0.0130813833486355
FGF17	-0.0130808256442539
TWSG1	-0.0130779711329643
MANBA	0.0130779492675256
NAALAD2	0.0130771458476456
CCKBR	-0.0130768919204094
SERPINB6	-0.0130765121961107
SECISBP2L	-0.0130750378510788
FLII	-0.0130730589244671
PIK3IP1	-0.013072871833993
ARHGAP1	-0.0130707034128013
LAPTM4B	-0.0130698052198896
PSMA3	-0.0130684890815503
AMFR	-0.0130679152677617
ATP11A	0.0130653354921627
CDK1	-0.0130635398588749
CHIC2	-0.0130635020846963
BNIP3	-0.0130626581503336
ADRBK2	0.0130596966646441
DKK1	-0.0130595724237774
TMEM258	-0.0130594704013591
FXR2	-0.0130584842250876
GPRC5B	0.01305764194782
WLS	-0.0130555251895635
APPBP2	-0.0130552463664444
PPP4R4	0.0130534828534175
VCP	-0.0130529056295811
FUT9	0.013052852781193
CELF2	-0.0130527183131652
GMEB1	-0.0130512110920481
KCNK1	-0.0130509925221789
GCLC	-0.0130470159598615
NRXN1	0.0130460418090048
PIR	-0.013045716980842
KLHL28	-0.0130454795348507
FEZ1	-0.0130446935677142
ABHD3	-0.0130439882523648
SHMT2	0.0130439812407631
NVL	0.0130436854084458
MAVS	-0.0130434247619239
ZNF468	-0.0130425314821304
TMSB15B	-0.0130415446402139
BACE1	-0.0130405417641922
INTS12	-0.0130386053572628
RBX1	-0.0130368870704922
BZW2	-0.0130354002749675
TRIB1	-0.0130340877780747
RNPEP	-0.013034011218431
CAMKK2	-0.0130338105354614
TNFRSF8	0.0130311477973923
SS18	-0.0130255774034547
FAM149B1	-0.013025397010467
TMEM106C	-0.0130251976549286
KATNA1	-0.0130237758434447
SARS	-0.0130231897554466
NISCH	-0.0130222178525929
PRPSAP2	-0.0130210694949768
ZNF140	-0.0130202096707047
IFT88	-0.0130184897998563
GLOD4	-0.0130160822887189
ZFYVE9	-0.0130157771455734
HECTD3	-0.0130150109274116
ARL3	-0.0130149870729339
KIAA0408	0.0130141688391182
TBC1D5	-0.0130139358384001
RRAGA	-0.0130132728159187
PDCL3	-0.0130129324796752
ACKR3	-0.0130112859301008
HESX1	0.0130101575481238
CYB5B	-0.013008583172146
IST1	-0.0130080316326961
COL6A2	-0.0130074594893314
MAPK7	-0.0130050186091914
HBS1L	-0.0130050117619774
THY1	0.0130042446074223
ZNF160	-0.0129995421157061
ZBTB40	-0.0129982530050683
CHFR	-0.0129973901328333
PIK3R3	-0.0129971035502468
ZNF322	0.0129960319240734
H2AFV	-0.0129956705020731
NDUFB5	-0.0129949372283679
SOX2	0.0129944528445909
NDUFA8	-0.0129923871108337
CGREF1	0.0129913854721859
TRAPPC11	-0.0129904213503002
WWTR1	-0.012987281922842
MAP4	-0.012985440049534
DHX32	-0.0129852012265219
RBP1	-0.0129845765634553
SLC4A2	-0.0129838555157375
PHF20	-0.0129829829629825
GNAI1	-0.0129827821336051
AOC3	-0.0129827711172277
APAF1	-0.01298115515174
PCDHB8	0.0129800880588624
TMEM50B	-0.0129794279890795
FXYD5	0.0129788358674923
AMBRA1	-0.012977169268342
C1orf123	-0.0129761294885966
GNAS	-0.0129757775257719
ARMC7	-0.0129750679996835
IDE	-0.0129735662380005
C12orf49	-0.0129734587267885
ADH5	-0.0129716166052846
TCP11L1	-0.0129699063078206
DAPK1	-0.0129682226666066
VAMP1	0.0129679198202742
SCYL2	-0.0129623798298101
HAS2	-0.0129621642307787
ITGA7	0.0129615651990629
GPR161	-0.0129599486222691
GGPS1	-0.0129552709084258
MAGED1	-0.0129544243950161
RALBP1	-0.0129542498695075
DDX47	-0.0129530690310778
FGD6	-0.0129530065155837
TAF4B	0.012950374956224
ZFHX4	-0.0129497621347578
IKBKAP	-0.0129485900374727
GSTA4	-0.0129472250605853
SH3BGR	-0.0129438927290891
CBX1	-0.0129406548335607
SMARCA4	-0.0129400746377149
ZNF780A	-0.0129400185947016
BIN3	-0.0129396541258239
PODXL2	0.0129373410570698
WIPF1	-0.0129372726274421
SLC7A2	0.0129363998132406
TRIOBP	-0.0129363819574389
ALDH1A1	-0.0129357811710804
MAGEH1	-0.0129353700903492
PPP1R7	-0.0129353526289062
RAC1	-0.0129323166719074
CADM1	-0.0129303462892004
GRIN2A	0.0129299474782884
PPP6C	-0.0129297441142264
ZEB1	-0.012929621758067
SLC15A2	0.012925720039567
ALDH1A3	-0.0129256792258014
PLA2G7	0.0129225725338582
POLB	-0.012922234122018
KARS	-0.0129215674263916
ARMC4	-0.0129213496149647
HIST1H2AM	-0.0129209465458982
NR1H2	-0.012920904521747
SLC1A3	0.0129202527418291
WDR4	0.0129189388269543
NAB1	-0.0129185558264341
CCDC92	-0.012916968362835
C9orf40	-0.0129155444212495
BLMH	-0.0129154029109855
EXT1	-0.012915198842545
SNRPB2	-0.0129146013930593
HEG1	-0.0129120949461723
APLP2	-0.012911211164423
HUS1	-0.0129104750761531
LPCAT1	0.0129084097508454
PVALB	0.0129082576076302
C11orf49	-0.012907893100239
HLA-DRB3	-0.0129077264297258
USP14	-0.0129073009455184
MAPKAPK2	-0.0129067244876048
PRSS1	-0.012906287660586
SARS2	0.0129062399826688
FKBP5	-0.0129057695947127
KIAA0922	0.0129007560996556
RPL21	-0.0128982174610273
PLCXD1	0.012897134522511
ECHDC1	-0.0128965261997718
NRP1	-0.0128954629542986
TRAPPC8	-0.0128945744997796
CASP2	-0.0128938317636253
PAK3	0.012892140547607
PDGFC	-0.0128905726010976
CLEC16A	-0.0128901797287762
PSMD8	-0.0128886724546269
CACNB3	-0.0128868896899314
COX11	-0.0128854870896288
SLC19A3	0.0128840080706453
MMADHC	-0.0128834205839712
CORO1C	-0.0128823699015201
ZNF337	-0.0128815187652796
PPP3CC	-0.0128796274167432
RCAN2	-0.01287924582856
THAP10	-0.0128789275230134
GPR137	-0.0128776467177397
BCAS2	-0.0128756428887266
RERE	-0.0128740486593358
DENND5A	-0.0128739546070973
KIAA1462	-0.0128719234868508
WIPI2	-0.0128713337117643
C1QTNF3	-0.0128707431556487
EFNA5	-0.0128704539156005
AURKB	0.0128698733235648
MAP3K5	-0.0128687884323843
C5	-0.0128686548517552
HMBOX1	-0.0128678407700641
NUTF2	-0.012867370735719
IQCK	-0.0128640397897793
HIST1H4L	-0.0128634876817286
PPP3R1	-0.0128619259038469
PSMC2	-0.0128617954918849
SNX15	-0.0128607654806482
GUK1	-0.0128595490758028
LY6E	-0.0128567221270955
H3F3B	-0.0128543858723031
HRC	0.0128541872270063
LMAN2L	-0.0128515302067474
MIR22HG	-0.01285102643682
FOXJ2	-0.0128496591439972
LCK	0.0128493934757412
MLLT11	-0.012849378113132
SLC25A21	0.012849187093625
ST6GALNAC2	-0.0128483938150234
ELTD1	0.0128478798883119
ZW10	-0.0128477834864574
EPHA1	0.0128447465419247
WARS	-0.0128444185915965
MZT2B	-0.0128439898879894
B4GALT1	-0.0128436912577232
MLF1	-0.0128431904370489
UST	0.0128424063536456
SETD4	-0.0128414212783422
ENTPD7	-0.012841052536219
TAF2	-0.0128408913751595
CEP55	-0.0128396047975178
IFI30	0.0128391382217099
DMC1	0.0128348524010764
ZER1	-0.0128346800403363
STXBP2	-0.012834329565804
H2AFZ	-0.012832794555216
FBN2	-0.0128320340369683
PCBP4	-0.0128313101196451
ANXA3	-0.0128311877360099
C2orf44	0.0128303858324629
BRINP1	0.0128278958857545
SNX16	-0.0128276574507362
GPR176	0.0128238946232248
PIGP	-0.012821843189688
STEAP3	0.0128192289331522
AKT1	-0.0128190039251289
DLK1	-0.0128182137867602
ATMIN	-0.0128174788249051
DRG1	-0.0128167222852666
BRDT	-0.0128126769888316
GATM	-0.0128111327818801
EPHA4	-0.0128107680730395
UNC5C	-0.0128101954656028
HARS2	-0.0128097090931695
STS	-0.0128092437785782
IFT46	-0.0128089593750301
IL1RAP	0.0128088329976436
CD63	-0.0128045903574092
ARAP3	0.0128043902744977
RBM23	-0.0128022136752781
CYP2U1	0.0128021004771519
WAC	-0.0128007304951349
PHF2	-0.012800163809897
ATP8B1	-0.0127984888207814
RPL39	-0.0127974872038682
FANCL	-0.01279746526141
LCMT2	-0.0127936395882523
MRPS15	-0.0127929403969076
HUNK	-0.012792722985302
TRMT1L	-0.0127921596098218
MST4	-0.0127918408954991
PSMD7	-0.01279114308901
TBC1D13	-0.012789754840287
HIST1H4C	-0.012789561689747
NPY1R	-0.0127867499400803
ZNF304	-0.012785830872662
KTN1	-0.0127845767158548
NUP37	-0.012782442834378
GLULP4	-0.0127811906014119
MCTS1	-0.0127807944038204
APOBEC3C	-0.012780676671412
ZBTB10	-0.0127806611728187
CHML	0.0127796294279679
LIN28A	-0.012779588633567
VWF	-0.0127765585167307
ERICH1	0.0127751314056695
AKR1C3	-0.0127747174564305
OBFC1	-0.0127746505987597
HDGFRP3	0.0127734938294454
GHITM	-0.0127712749490098
TMEM259	0.0127704714810089
INF2	-0.0127674750688879
ATF7IP	-0.0127670438262463
TCIRG1	-0.0127669263601799
RHBDF1	-0.0127653895408514
APPL2	-0.0127650664752987
MKKS	-0.0127634146422821
MBOAT2	-0.0127633553648768
MLF2	-0.0127632640187627
SOHLH2	0.0127629489925261
FABP3	0.0127624968516578
PPIC	-0.0127624607936426
MARCH2	-0.0127603352602397
LRP1B	-0.0127565506709355
CD1B	0.0127551129021997
NDRG2	-0.0127532873089384
SEPT6	0.0127476704595106
DNAJC6	-0.0127475958700711
GLTSCR1L	-0.0127466259223691
LBH	-0.0127439213270517
PMEL	0.0127429007684453
GAD1	-0.0127408667825741
AP2M1	-0.0127387562259471
EDF1	-0.0127386836347323
SOD1	-0.0127375953374543
BTG2	-0.0127371492794738
AGGF1	-0.0127360213134348
PCNP	-0.0127345105055701
GLT8D2	0.0127344325140977
REC8	-0.0127324991158797
STMN2	-0.0127319931307029
PRKACA	-0.0127316723553503
ZNF385D	0.0127309079744785
P4HA2	-0.0127290454814241
MRPS31P5	-0.0127270204564733
GYS1	-0.0127269252528611
GJA5	-0.0127248301972743
THAP1	-0.0127241974055076
VASP	-0.0127237848365515
ACOXL	0.012723627554607
PRKCB	0.0127235187492081
VAT1	-0.0127234813835876
SLC6A15	0.0127219478771424
XPA	-0.0127218670904712
BCL7C	-0.0127204883023673
C14orf2	-0.0127201899202376
GMPR	-0.0127189937626712
IRAK3	0.0127179484926321
GSK3B	-0.0127179143544866
GORASP2	-0.0127131361756949
MTMR10	0.0127125808679561
TUBGCP2	-0.012711101532544
ARHGAP24	-0.0127108342630043
EPHX3	0.0127099951913252
IFT22	-0.0127073735151063
ADAM29	-0.0127061017859746
PEX19	-0.0127033024251713
LYST	-0.0127027706605864
CEP70	-0.012701568838742
SEMA3E	-0.0127000570861713
IFI16	-0.0126996603412053
ATRNL1	0.0126990563119387
HSD17B8	-0.0126982743417795
SACS	0.0126978036417021
USP39	-0.0126967266631816
UBXN7	-0.0126962088586795
ST8SIA4	-0.0126947864912892
HLCS	-0.0126940349636714
THBS1	0.0126935638350891
MYO1C	-0.0126931689833777
SMPDL3B	0.012690453646173
CRBN	-0.0126893653121203
HSF2	-0.0126891741244838
STRN	-0.012688179274036
ACTN3	0.0126872824709145
AGPAT4	-0.0126856152126188
CBFB	-0.0126853261176962
CHMP1A	-0.0126849394018581
TGFB3	-0.0126838337322522
POLA2	0.0126831093757975
ETFB	-0.0126829866828551
NELFB	-0.0126829563820815
SLC27A3	-0.0126810532604807
CREM	-0.0126806023832907
GOLGA6A	0.0126804464335016
LUZP1	-0.0126795031074039
NIF3L1	-0.0126782403354614
CCT5	-0.0126770448551127
APH1A	-0.0126759190061445
USP18	-0.01267407952766
ICAM3	0.0126739792000449
RUFY2	-0.0126735704384385
RABL2B	-0.0126723704016427
RHEB	-0.0126717560820464
CAPN6	0.012671217461261
RNF7	-0.0126686363352707
LPIN1	-0.0126683307676045
GAB2	-0.0126676098405666
MTNR1A	0.0126668219888324
RGS7	0.0126656317951635
SND1	-0.0126655018033869
HIST1H1A	0.01266295674303
TMPO	-0.0126621628720659
EXO1	0.012661593326032
RARS	-0.0126602736310426
CDK2	-0.0126600452153745
POMGNT1	-0.0126592208794476
SSBP3	-0.0126589280106511
TRDN	-0.0126583840680265
NIN	0.012656956521488
TRPV4	-0.0126561634213347
HIST1H4I	-0.0126546734001382
RMND1	-0.0126536725873072
GLDC	0.0126532124756788
SP2	-0.0126526852442172
ORC1	0.012651295723341
