tair_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol_annot	symbol	change	change_labeled
AT5G04690	9.77858280404933	0.803053614934179	0.561007861811126	1.43144805910856	0.152301843081498	0.170026805467924		AT5G04690	NotSig	NotSig
AT5G55200	336.369636980331	0.516239177475965	0.198674451811864	2.59841752559519	0.00936545399168067	0.012483208444492	MGE1	MGE1	Up-regulated	Up-regulated (16804)
AT5G08710	381.897124945743	0.724006610345235	0.120493563482954	6.00867456665154	1.87046147296603e-09	9.80221365566639e-09	RUG1	RUG1	Up-regulated	Up-regulated (16804)
AT5G05860	597.822607646233	0.652335624073333	0.166055096137287	3.92842881216972	8.55026524294067e-05	0.000166628063731492	UGT76C2	UGT76C2	Up-regulated	Up-regulated (16804)
AT5G37740	1654.70549916288	0.365242460619546	0.140585249337505	2.59801410418743	0.00937646425281523	0.012497070668857		AT5G37740	Up-regulated	Up-regulated (16804)
AT5G63290	109.502358204776	0.747269096837933	0.198905234130817	3.75691016932448	0.000172024212099883	0.000314390135981225	AtHEMN1	AtHEMN1	Up-regulated	Up-regulated (16804)
AT5G10720	184.109748016611	0.523954224207427	0.217681443989733	2.40697697793726	0.01608518382522	0.0206639420863446	AHK5	AHK5	Up-regulated	Up-regulated (16804)
AT5G42960	704.296372206625	0.609893705370397	0.105542635396977	5.77864768182456	7.53034283208337e-09	3.4820822127132e-08		AT5G42960	Up-regulated	Up-regulated (16804)
AT5G07250	684.610630860858	0.525909731186335	0.12452573417226	4.22330159048755	2.40749315156114e-05	5.25308541913191e-05	ATRBL3	ATRBL3	Up-regulated	Up-regulated (16804)
AT5G60280	247.241095220077	0.579085149531597	0.166774780137009	3.47225850968514	0.000516099104990494	0.00085974537743658	LecRK-I.8	LecRK-I.8	Up-regulated	Up-regulated (16804)
AT5G61220	415.925589998061	0.653021580311403	0.126349505030849	5.16837466163371	2.36138568276157e-07	7.96855804629379e-07	ISD11	ISD11	Up-regulated	Up-regulated (16804)
AT5G06550	221.887776246836	0.627664688220707	0.179242416964367	3.50176425229462	0.000462188382278806	0.000776506814525836	JMJ22	JMJ22	Up-regulated	Up-regulated (16804)
AT5G04260	276.947331089735	0.659809466496984	0.168247297330755	3.92166457925249	8.79393519642046e-05	0.000171051185129349	TrxL2.2	TrxL2.2	Up-regulated	Up-regulated (16804)
AT5G52840	5305.33803078049	0.709890945025837	0.152438188808062	4.65691012584566	3.20990485125612e-06	8.45234142060831e-06		AT5G52840	Up-regulated	Up-regulated (16804)
AT5G44130	3195.15171221903	0.765452053334207	0.0886834290237415	8.63128615752202	6.06658967558928e-18	2.09517296047333e-16	FLA13	FLA13	Up-regulated	Up-regulated (16804)
AT5G03495	21.4624626722092	0.958383056718498	0.394219821382546	2.43108794823509	0.0150535600222308	0.0194276204710622		AT5G03495	Up-regulated	Up-regulated (16804)
AT5G08170	375.106865407136	0.538975758965767	0.120104094697828	4.48757188771778	7.20395075180233e-06	1.7652178918032e-05	ATAIH	ATAIH	Up-regulated	Up-regulated (16804)
AT5G47960	93.6803394689722	0.638531571403863	0.236266860358792	2.7025862638298	0.00688023285347017	0.00937443741860615	ATRABA4C	ATRABA4C	Up-regulated	Up-regulated (16804)
AT5G57860	450.653027273768	0.334712506777641	0.182401305259173	1.83503350648752	0.0665007249970878	0.078213682188041		AT5G57860	NotSig	NotSig
AT5G36180	289.434248564681	0.581609464548414	0.129722390991321	4.48349325127168	7.34309260929469e-06	1.79566013896544e-05	scpl1	scpl1	Up-regulated	Up-regulated (16804)
AT5G59740	97.1878116420218	0.540757327968318	0.192053774724139	2.81565581694526	0.00486777853897182	0.00680863983596114		AT5G59740	Up-regulated	Up-regulated (16804)
AT5G39730	1789.27296629994	0.616036816543553	0.152034996393432	4.05194087648996	5.07945024877617e-05	0.000103653986742662		AT5G39730	Up-regulated	Up-regulated (16804)
AT5G65340	20.3254348228982	0.096672266147549	0.373835546395525	0.258595703591193	0.795947198557438	0.808902274040111		AT5G65340	NotSig	NotSig
AT5G23940	1211.62175177445	0.572051290056736	0.123548537551429	4.63017451597604	3.65357672134462e-06	9.50524025065268e-06	DCR	DCR	Up-regulated	Up-regulated (16804)
AT5G50900	780.233899049864	0.368059770738653	0.17857547145854	2.06108805275703	0.0392946404048986	0.047828018274832		AT5G50900	Up-regulated	Up-regulated (16804)
AT5G45900	392.211556001495	0.683297360570253	0.122065936453394	5.59777264995744	2.17123223127555e-08	9.10086698659911e-08	APG7	APG7	Up-regulated	Up-regulated (16804)
AT5G22950	1092.28352953269	0.587001990600026	0.128086162864323	4.58286810591567	4.5864134801096e-06	1.16958969085599e-05	VPS24.1	VPS24.1	Up-regulated	Up-regulated (16804)
AT5G48330	392.06868787381	0.733580130588214	0.168750005990492	4.34714136027672	1.37923333832917e-05	3.16560560002033e-05	RUG2	RUG2	Up-regulated	Up-regulated (16804)
AT5G64470	295.299451204549	0.586461416852858	0.135818264625522	4.31798638032853	1.57459144139873e-05	3.56998037416649e-05	TBL12	TBL12	Up-regulated	Up-regulated (16804)
AT5G07980	434.529673997317	0.818893033518797	0.128129714643376	6.39112508599606	1.6466960345594e-10	1.08125472227562e-09		AT5G07980	Up-regulated	Up-regulated (16804)
AT5G48250	1079.48288636084	0.556895692278269	0.115103895153196	4.83820023238203	1.31020114623304e-06	3.76232746422499e-06	BBX8	BBX8	Up-regulated	Up-regulated (16804)
AT5G56190	755.570611680358	0.670731082829364	0.123127823618071	5.44743716830324	5.11007576475279e-08	1.98396875188886e-07		AT5G56190	Up-regulated	Up-regulated (16804)
AT5G30510	14068.1689790217	0.542359295736358	0.121611366574585	4.45977469880438	8.20458546094331e-06	1.98008378788733e-05	ARRPS1	ARRPS1	Up-regulated	Up-regulated (16804)
AT5G04620	340.994762474837	0.579121606042073	0.128018299545248	4.52374080970651	6.07561206260406e-06	1.51060501447288e-05	ATBIOF	ATBIOF	Up-regulated	Up-regulated (16804)
AT5G64220	1004.78533923811	0.684222446792809	0.107331009174578	6.374881332569	1.83104673353177e-10	1.18971564412217e-09	CAMTA2	CAMTA2	Up-regulated	Up-regulated (16804)
AT5G05820	487.240784603587	0.642880680944855	0.112121430460196	5.73378950220479	9.82112069411782e-09	4.43352864263615e-08	UUAT3	UUAT3	Up-regulated	Up-regulated (16804)
AT5G08420	1714.63893152461	0.788223264869689	0.105972583537529	7.43799234252459	1.02226984456123e-13	1.38833464301154e-12		AT5G08420	Up-regulated	Up-regulated (16804)
AT5G44350	90.3884341921884	0.624577224681705	0.207472929410282	3.01040346062012	0.00260900871615178	0.00381442736342007		AT5G44350	Up-regulated	Up-regulated (16804)
AT5G42850	1473.38190453517	0.802186557669149	0.0945705793727114	8.48241136926588	2.20574114568902e-17	6.66276971441167e-16		AT5G42850	Up-regulated	Up-regulated (16804)
AT5G47140	255.566842028884	0.602076881538937	0.146412993466054	4.11218203580088	3.91937062905321e-05	8.1948657971424e-05	GATA27	GATA27	Up-regulated	Up-regulated (16804)
AT5G39020	134.276180828651	0.504242178718945	0.172717656362772	2.91945936123546	0.00350639108961766	0.00501437675548981	MDS3	MDS3	Up-regulated	Up-regulated (16804)
AT5G60200	407.912076655544	0.70547068892283	0.118346939406566	5.96103872614123	2.50639553601398e-09	1.26937593385193e-08	DOF5.3	DOF5.3	Up-regulated	Up-regulated (16804)
AT5G65640	510.793118684726	0.802275002924984	0.167225562784102	4.79756198495063	1.60608515945151e-06	4.51883831097223e-06	bHLH093	bHLH093	Up-regulated	Up-regulated (16804)
AT5G05920	280.811885252726	0.512161427729088	0.133104284535168	3.84782074835291	0.000119173196152872	0.000224718447399946	DHS	DHS	Up-regulated	Up-regulated (16804)
AT5G23680	301.591196056663	0.605377917038033	0.149372022869926	4.05281996860416	5.06039437341548e-05	0.000103285705369293		AT5G23680	Up-regulated	Up-regulated (16804)
AT5G05190	116.945557318777	0.714015666541335	0.17740248235299	4.02483469831391	5.70153505708479e-05	0.00011510985604209	EDR4	EDR4	Up-regulated	Up-regulated (16804)
AT5G55550	503.637265538969	0.478839697701391	0.133205889985686	3.59473366945594	0.000324723587954774	0.000560975693935468		AT5G55550	Up-regulated	Up-regulated (16804)
AT5G28290	487.843885818041	0.585769743626747	0.116988507582852	5.0070708288325	5.52645949299328e-07	1.72074699323391e-06	ATNEK3	ATNEK3	Up-regulated	Up-regulated (16804)
AT5G04870	1408.83462108905	0.5819608506379	0.15183416803379	3.83287146874863	0.000126656137450222	0.000237473010618012	ATCPK1	ATCPK1	Up-regulated	Up-regulated (16804)
AT5G64710	70.2163667702999	0.671200618658557	0.233047223189928	2.88010562610971	0.00397541960246857	0.00563592644735957	MNU1	MNU1	Up-regulated	Up-regulated (16804)
AT5G38280	128.790412806279	0.451107248775325	0.201249666213698	2.24153041971417	0.0249917373577674	0.0312759414046488	PR5K	PR5K	Up-regulated	Up-regulated (16804)
AT5G10780	1986.21620701205	0.63628623940584	0.0908986551762584	6.99995217940287	2.56049888958224e-12	2.50904388797341e-11		AT5G10780	Up-regulated	Up-regulated (16804)
AT5G63470	1210.88021376454	0.454569774456987	0.16530609884532	2.74986692948538	0.00596194708306284	0.00820789703288027	NF-YC4	NF-YC4	Up-regulated	Up-regulated (16804)
AT5G23120	8639.35090675227	0.599035040829276	0.0997262551930845	6.00679369409246	1.89228046452163e-09	9.89629824142056e-09	HCF136	HCF136	Up-regulated	Up-regulated (16804)
AT5G13830	50.2031982769996	0.573858377006097	0.287063679349543	1.99906298946075	0.0456015389570002	0.0548815606651798	AtTRM7c	AtTRM7c	NotSig	NotSig
AT5G54380	1863.64945010173	0.539175080133353	0.0989321306265208	5.44994913905974	5.03842269483087e-08	1.95949291283965e-07	THE1	THE1	Up-regulated	Up-regulated (16804)
AT5G52670	19.5365717348233	-0.260204446245223	0.457651587811382	-0.568564500102782	0.569651722027558	0.591395917631895		AT5G52670	NotSig	NotSig
AT5G64730	329.619176926012	0.441991696518354	0.192293906917522	2.29852158918344	0.0215321205753424	0.0271437787383364		AT5G64730	Up-regulated	Up-regulated (16804)
AT5G28770	2564.83448383335	0.592395125274835	0.111710972107848	5.30292695602832	1.13960528968872e-07	4.10031823378368e-07	AtbZIP63	AtbZIP63	Up-regulated	Up-regulated (16804)
AT5G04410	1522.23201462147	0.666673079743244	0.0988336398517933	6.74540653104508	1.52599146912806e-11	1.25966567060632e-10	anac078	anac078	Up-regulated	Up-regulated (16804)
AT5G11510	279.830521789088	0.854947750955689	0.142864456602129	5.98432788175355	2.17285219005504e-09	1.11920229959063e-08	AtMYB3R4	AtMYB3R4	Up-regulated	Up-regulated (16804)
AT5G55300	1720.71199345094	0.82458734396574	0.110058109283228	7.49229065750816	6.76818297128137e-14	9.61918023954493e-13	FAS5	FAS5	Up-regulated	Up-regulated (16804)
AT5G38040	84.6732712325987	0.907369645629663	0.207373670700199	4.37552965410662	1.21137971382542e-05	2.81569135616214e-05		AT5G38040	Up-regulated	Up-regulated (16804)
AT5G58200	2412.23429156831	0.392425479860283	0.0882773391082499	4.4453705087222	8.77405180895572e-06	2.10437499762751e-05		AT5G58200	Up-regulated	Up-regulated (16804)
AT5G59000	203.227551010538	-0.0467517468834233	0.188186783490305	-0.248432679576735	0.803799651303678	0.81611307613402		AT5G59000	NotSig	NotSig
AT5G14520	2170.26365596984	0.585272389159998	0.140214228943127	4.17412978391369	2.99127207471132e-05	6.40339208634764e-05	PES	PES	Up-regulated	Up-regulated (16804)
AT5G40520	302.550678351861	0.635796375178698	0.155355282378394	4.09253142503458	4.2668939688378e-05	8.84384055073354e-05		AT5G40520	Up-regulated	Up-regulated (16804)
AT5G51400	2079.14967397184	0.573243589754012	0.0976162010504745	5.87242264690883	4.29472118355455e-09	2.07247619790757e-08		AT5G51400	Up-regulated	Up-regulated (16804)
AT5G54240	38.2409870500284	0.62318732863556	0.29015660925963	2.14776196284378	0.0317326701551417	0.0391308456633732		AT5G54240	Up-regulated	Up-regulated (16804)
AT5G62960	85.2668987656541	0.674079399571153	0.207894998635976	3.24240315540955	0.00118526223644979	0.00184020700496488		AT5G62960	Up-regulated	Up-regulated (16804)
AT5G18770	178.410908988181	0.629472144729517	0.163956111092032	3.83927223289762	0.000123399545942458	0.00023202558766999		AT5G18770	Up-regulated	Up-regulated (16804)
AT5G23990	178.395913526404	1.42183124464677	0.163560938689067	8.69297557254608	3.5306830699278e-18	1.2775333793661e-16	ATFRO5	ATFRO5	Up-regulated	Up-regulated (16804)
AT5G62575	511.073008660518	0.383916732568019	0.176894271372393	2.17031749863627	0.0299828018945133	0.0370846589442948	SDH7	SDH7	Up-regulated	Up-regulated (16804)
AT5G66060	876.510923292774	0.739903251222077	0.121334831401547	6.09802842823783	1.07384652542453e-09	5.90399378273676e-09		AT5G66060	Up-regulated	Up-regulated (16804)
AT5G06830	922.667700362252	0.471890759548765	0.13646251334407	3.45802483029873	0.000544151230063743	0.000902292704372557	C53	C53	Up-regulated	Up-regulated (16804)
AT5G20640	78.0937472224983	1.85675893764649	0.230714933060384	8.04784897543034	8.426183505332e-16	1.80699725852565e-14		AT5G20640	Up-regulated	Up-regulated (16804)
AT5G66570	175375.444132238	0.65344011803743	0.116313815306399	5.61790631934917	1.93285241624814e-08	8.20410725072788e-08	MSP-1	MSP-1	Up-regulated	Up-regulated (16804)
AT5G51800	10.6367756229035	0.321184408235889	0.51917935920953	0.618638631406504	0.53615444643124	0.558374933277996		AT5G51800	NotSig	NotSig
AT5G61510	1270.94775010367	0.664196482498715	0.121327956082091	5.47438944779814	4.39022611709391e-08	1.72608621382383e-07		AT5G61510	Up-regulated	Up-regulated (16804)
AT5G06150	790.234216388484	0.69547846486769	0.105144841511918	6.61448012919264	3.72859735881634e-11	2.84506981775554e-10	CYC1BAT	CYC1BAT	Up-regulated	Up-regulated (16804)
AT5G27100	226.581734709766	1.31070928383113	0.148496685813744	8.82652213178094	1.07980989348735e-18	4.33617776835705e-17	ATGLR2.1	ATGLR2.1	Up-regulated	Up-regulated (16804)
AT5G62020	255.153707712382	0.188840892626424	0.18089328462655	1.04393534019951	0.29651530624914	0.318489194523647	AT-HSFB2A	AT-HSFB2A	NotSig	NotSig
AT5G61160	39.8375710896838	0.714212967470206	0.289693854422426	2.46540600211958	0.013685807875853	0.0177778349167493	AACT1	AACT1	Up-regulated	Up-regulated (16804)
AT5G66985	198.425209197789	0.891136037715472	0.184613293362144	4.8270415498595	1.3857621810104e-06	3.95876823365783e-06	HUP44	HUP44	Up-regulated	Up-regulated (16804)
AT5G24450	1209.95760980054	0.613853300599118	0.119571426582028	5.13377918242035	2.83981262028946e-07	9.42329508514577e-07		AT5G24450	Up-regulated	Up-regulated (16804)
AT5G61380	4294.06401888645	0.542808627310472	0.113584651452377	4.77889063680453	1.76265031462069e-06	4.916121264256e-06	APRR1	APRR1	Up-regulated	Up-regulated (16804)
AT5G19151	132.655944635417	0.543684364167761	0.165826063898777	3.27864240026607	0.00104307722663118	0.00163670101144703		AT5G19151	Up-regulated	Up-regulated (16804)
AT5G37450	67.1302515106902	0.0566128218803363	0.239806797265587	0.236076802350341	0.813373074271734	0.825096862701725		AT5G37450	NotSig	NotSig
AT5G51880	804.20655285403	0.770212767398097	0.113289728888988	6.79861073860298	1.05632801917931e-11	9.0064936855921e-11		AT5G51880	Up-regulated	Up-regulated (16804)
AT5G20900	1388.08568117157	0.741197913378147	0.14124841358735	5.24747779145695	1.54195630414482e-07	5.40278273890264e-07	JAZ12	JAZ12	Up-regulated	Up-regulated (16804)
AT5G03660	1871.59196508005	0.558563527450155	0.12544752644769	4.45256708734762	8.48497171277845e-06	2.04149695345045e-05		AT5G03660	Up-regulated	Up-regulated (16804)
AT5G38895	285.929467513566	0.506926799460182	0.182409074846463	2.779065679089	0.00545155012361096	0.00755601966239527		AT5G38895	Up-regulated	Up-regulated (16804)
AT5G46210	2776.05008335132	0.64055336579058	0.10804539867501	5.92855756604038	3.0560727788327e-09	1.52135076593325e-08	ATCUL4	ATCUL4	Up-regulated	Up-regulated (16804)
AT5G63390	18.1113412228146	1.36229717704851	0.427386056901151	3.1875096415782	0.00143503673523314	0.00219685695452047		AT5G63390	Up-regulated	Up-regulated (16804)
AT5G26700	21.5862741072299	0.612182650167687	0.391598074983822	1.56329330830592	0.117983621540192	0.133741327787853		AT5G26700	NotSig	NotSig
AT5G24290	572.854350636474	0.52724346474041	0.133286362042423	3.95571952494731	7.63046424061648e-05	0.000150174810347709	MEB2	MEB2	Up-regulated	Up-regulated (16804)
AT5G23440	947.842639032341	0.379130253945934	0.131847218592123	2.87552712900827	0.00403353481920887	0.00570962075597164	FTRA1	FTRA1	Up-regulated	Up-regulated (16804)
AT5G24090	461.594940474572	0.48660591382289	0.123423317593702	3.94257684293296	8.06108102781541e-05	0.00015789110505897	ATCHIA	ATCHIA	Up-regulated	Up-regulated (16804)
AT5G04140	16151.3326065304	0.78533372813108	0.113015806271243	6.94888400164351	3.68187122318831e-12	3.48611755205255e-11	FD-GOGAT	FD-GOGAT	Up-regulated	Up-regulated (16804)
AT5G07090	10613.8182826771	0.736523638219824	0.0793456955542863	9.28246495382869	1.65602261940356e-20	9.44717082044146e-19		AT5G07090	Up-regulated	Up-regulated (16804)
AT5G02380	27284.8958150932	0.636707710921925	0.160119520348316	3.97645277438293	6.99508826440567e-05	0.000138669448896552	MT2B	MT2B	Up-regulated	Up-regulated (16804)
AT5G47130	9.86808634411073	0.853972676044374	0.568861592692127	1.50119587438302	0.133304906733472	0.149963443554052		AT5G47130	NotSig	NotSig
AT5G57360	1213.9540466511	0.524363613374483	0.154514691752944	3.39361653850299	0.000689762029820345	0.00112184929881835	ADO1	ADO1	Up-regulated	Up-regulated (16804)
AT5G38910	54.9054385876686	-0.267576068899032	0.274222531685772	-0.97576252124185	0.329182161473112	0.351603769008518		AT5G38910	NotSig	NotSig
AT5G10330	297.181218978093	0.579191867884616	0.13976039529807	4.14417737334931	3.41035710292018e-05	7.21306552388777e-05	ATHPA1	ATHPA1	Up-regulated	Up-regulated (16804)
AT5G25970	17.6366319407828	0.854588338154642	0.40801862340867	2.0944836561999	0.0362169174901445	0.0442872265463434		AT5G25970	Up-regulated	Up-regulated (16804)
AT5G20180	667.029602087127	0.518661119778141	0.123564551528706	4.1974912170312	2.69888120814825e-05	5.82373692370417e-05		AT5G20180	Up-regulated	Up-regulated (16804)
AT5G04820	438.781140425525	0.408000549008061	0.176588427995989	2.31046028122142	0.0208626850561136	0.0263599105403916	ATOFP13	ATOFP13	Up-regulated	Up-regulated (16804)
AT5G08440	426.456081790522	0.638032495323536	0.117130894519279	5.44717512780985	5.11760701531826e-08	1.98613969440436e-07		AT5G08440	Up-regulated	Up-regulated (16804)
AT5G66330	205.033031670368	0.838941154981422	0.156465651525942	5.36182316565708	8.23861712575378e-08	3.05332751964237e-07		AT5G66330	Up-regulated	Up-regulated (16804)
AT5G24040	19.2474085047123	0.0604833970448526	0.415364029607143	0.145615394530091	0.88422501444956	0.891626208563613	AtFDA19	AtFDA19	NotSig	NotSig
AT5G27820	400.476605683741	0.723313171593389	0.123296901685166	5.86643428754066	4.45266615305237e-09	2.14213302359673e-08	uL18m	uL18m	Up-regulated	Up-regulated (16804)
AT5G10380	44.4172584442413	-0.416727887019524	0.264955494223463	-1.57282221393777	0.115759990480021	0.131358854445414	ATL55	ATL55	NotSig	NotSig
